ID,Title,Year,Journal,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Graph structured autoencoder.,2018,Neural Networks,Angshul Majumdar,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Pinning impulsive synchronization for stochastic reaction-diffusion dynamical networks with delay.,2018,Neural Networks,Huabin Chen,Peng Shi,Cheng-Chew Lim,,,,,,,,,,,,,,,,,,,,,,,,,
283,Incremental sparse Bayesian ordinal regression.,2018,Neural Networks,Chang Li,Maarten de Rijke,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Introduction to the special issue on deep reinforcement learning: An editorial.,2018,Neural Networks,Ron Sun,David Silver,Gerald Tesauro,Guang-Bin Huang,,,,,,,,,,,,,,,,,,,,,,,,
285,Sigmoid-weighted linear units for neural network function approximation in reinforcement learning.,2018,Neural Networks,Stefan Elfwing,Eiji Uchibe,Kenji Doya,,,,,,,,,,,,,,,,,,,,,,,,,
286,Novel deep generative simultaneous recurrent model for efficient representation learning.,2018,Neural Networks,Mahbubul Alam,L. Vidyaratne,Khan M. Iftekharuddin,,,,,,,,,,,,,,,,,,,,,,,,,
287,Intrinsically motivated reinforcement learning for human-robot interaction in the real-world.,2018,Neural Networks,Ahmed Hussain Qureshi,Yutaka Nakamura,Yuichiro Yoshikawa,Hiroshi Ishiguro,,,,,,,,,,,,,,,,,,,,,,,,
288,Deeply-learnt damped least-squares (DL-DLS) method for inverse kinematics of snake-like robots.,2018,Neural Networks,Olatunji Mumini Omisore,Shipeng Han,Lingxue Ren,Ahmed Elazab,Hui Li,Talaat Abdelhamid,Nureni Ayofe Azeez,Lei Wang,,,,,,,,,,,,,,,,,,,,
289,Neural circuits for learning context-dependent associations of stimuli.,2018,Neural Networks,Henghui Zhu,Ioannis Ch. Paschalidis,Michael E. Hasselmo,,,,,,,,,,,,,,,,,,,,,,,,,
290,An adaptive deep Q-learning strategy for handwritten digit recognition.,2018,Neural Networks,Junfei Qiao,Gongming Wang,Wenjing Li,Min Chen,,,,,,,,,,,,,,,,,,,,,,,,
291,Evolving Spiking Neural Networks for online learning over drifting data streams.,2018,Neural Networks,Jesus L. Lobo,Ibai Laa,Javier Del Ser,Miren Nekane Bilbao,Nikola Kasabov,,,,,,,,,,,,,,,,,,,,,,,
292,Fuzzy c-means-based architecture reduction of a probabilistic neural network.,2018,Neural Networks,Maciej Kusy,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Design of deep echo state networks.,2018,Neural Networks,Claudio Gallicchio,Alessio Micheli,Luca Pedrelli,,,,,,,,,,,,,,,,,,,,,,,,,
294,"Born to learn: The inspiration, progress, and future of evolved plastic artificial neural networks.",2018,Neural Networks,Andrea Soltoggio,Kenneth O. Stanley,Sebastian Risi,,,,,,,,,,,,,,,,,,,,,,,,,
295,EEG dipole source localization with information criteria for multiple particle filters.,2018,Neural Networks,Sho Sonoda,Keita Nakamura,Yuki Kaneda,Hideitsu Hino,Shotaro Akaho,Noboru Murata,Eri Miyauchi,Masahiro Kawasaki,,,,,,,,,,,,,,,,,,,,
296,Low-rank representation with adaptive graph regularization.,2018,Neural Networks,Jie Wen,Xiaozhao Fang,Yong Xu,Chunwei Tian,Lunke Fei,,,,,,,,,,,,,,,,,,,,,,,
297,Estimating regional effects of climate change and altered land use on biosphere carbon fluxes using distributed time delay neural networks with Bayesian regularized learning.,2018,Neural Networks,Andres Schmidt,Whitney Creason,Beverly E. Law,,,,,,,,,,,,,,,,,,,,,,,,,
298,A model of operant learning based on chaotically varying synaptic strength.,2018,Neural Networks,Tianqi Wei,Barbara Webb,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Adaptive non-negative projective semi-supervised learning for inductive classification.,2018,Neural Networks,Zhao Zhang,Lei Jia,Mingbo Zhao,Qiaolin Ye,Min Zhang,Meng Wang,,,,,,,,,,,,,,,,,,,,,,
300,Bipartite synchronization in coupled delayed neural networks under pinning control.,2018,Neural Networks,Fang Liu,Qiang Song,Guanghui Wen,Jinde Cao,Xinsong Yang,,,,,,,,,,,,,,,,,,,,,,,
301,Multi-view clustering on unmapped data via constrained non-negative matrix factorization.,2018,Neural Networks,Linlin Zong,Xianchao Zhang,Xinyue Liu,,,,,,,,,,,,,,,,,,,,,,,,,
302,Estimation of neural connections from partially observed neural spikes.,2018,Neural Networks,Taishi Iwasaki,Hideitsu Hino,Masami Tatsuno,Shotaro Akaho,Noboru Murata,,,,,,,,,,,,,,,,,,,,,,,
303,Exponential consensus of discrete-time non-linear multi-agent systems via relative state-dependent impulsive protocols.,2018,Neural Networks,Yiyan Han,Chuandong Li,Zhigang Zeng,Hongfei Li,,,,,,,,,,,,,,,,,,,,,,,,
304,Low-rank and sparse embedding for dimensionality reduction.,2018,Neural Networks,Na Han,Jigang Wu,Yingyi Liang,Xiaozhao Fang,Wai Keung Wong,Shaohua Teng,,,,,,,,,,,,,,,,,,,,,,
305,Sign backpropagation: An on-chip learning algorithm for analog RRAM neuromorphic computing systems.,2018,Neural Networks,Qingtian Zhang,Huaqiang Wu,Peng Yao,Wenqiang Zhang,Bin Gao,Ning Deng,He Qian,,,,,,,,,,,,,,,,,,,,,
306,Monostable multivibrators as novel artificial neurons.,2018,Neural Networks,Lars Keuninckx,Jan Danckaert,Guy van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,
307,Distant supervision for relation extraction with hierarchical selective attention.,2018,Neural Networks,Peng Zhou,Jiaming Xu,Zhenyu Qi,Hongyun Bao,Zhineng Chen,Bo Xu,,,,,,,,,,,,,,,,,,,,,,
308,The Vapnik-Chervonenkis dimension of graph and recursive neural networks.,2018,Neural Networks,Franco Scarselli,Ah Chung Tsoi,Markus Hagenbuchner,,,,,,,,,,,,,,,,,,,,,,,,,
309,Global exponential synchronization of multiple coupled inertial memristive neural networks with time-varying delay via nonlinear coupling.,2018,Neural Networks,Zhenyuan Guo,Shuqing Gong,Shaofu Yang,Tingwen Huang,,,,,,,,,,,,,,,,,,,,,,,,
310,Trainable spectral difference learning with spatial starting for hyperspectral image denoising.,2018,Neural Networks,Weiying Xie,Yunsong Li,Jing Hu,Duan-Yu Chen,,,,,,,,,,,,,,,,,,,,,,,,
311,Transfer collaborative filtering from multiple sources via consensus regularization.,2018,Neural Networks,Fuzhen Zhuang,Jing Zheng,Jingwu Chen,Xiangliang Zhang,Chuan Shi,Qing He,,,,,,,,,,,,,,,,,,,,,,
312,Optimal approximation of piecewise smooth functions using deep ReLU neural networks.,2018,Neural Networks,Philipp Petersen,Felix Voigtlnder,,,,,,,,,,,,,,,,,,,,,,,,,,
313,A novel training method to preserve generalization of RBPNN classifiers applied to ECG signals diagnosis.,2018,Neural Networks,Francesco Beritelli,Giacomo Capizzi,Grazia Lo Sciuto,Christian Napoli,Marcin Wozniak,,,,,,,,,,,,,,,,,,,,,,,
314,An improved robust heteroscedastic probabilistic neural network based trust prediction approach for cloud service selection.,2018,Neural Networks,Nivethitha Somu,M. R. Gauthama Raman,V. Kalpana,Kirthivasan Kannan,V. S. Shankar Sriram,,,,,,,,,,,,,,,,,,,,,,,
315,Protocol-based state estimation for delayed Markovian jumping neural networks.,2018,Neural Networks,Jiahui Li,Hongli Dong,Zidong Wang,Weidong Zhang,,,,,,,,,,,,,,,,,,,,,,,,
316,The impact of encoding-decoding schemes and weight normalization in spiking neural networks.,2018,Neural Networks,Zhengzhong Liang,David M. Schwartz,Gregory Ditzler,Onur Ozan Koyluoglu,,,,,,,,,,,,,,,,,,,,,,,,
317,State representation learning for control: An overview.,2018,Neural Networks,Timoth¨¦e Lesort,Natalia D¨ªaz Rodr¨ªguez,Jean-Franois Goudou,David Filliat,,,,,,,,,,,,,,,,,,,,,,,,
318,UKF-based remote state estimation for discrete artificial neural networks with communication bandwidth constraints.,2018,Neural Networks,Yang Liu,Zidong Wang,Donghua Zhou,,,,,,,,,,,,,,,,,,,,,,,,,
319,LCD: A Fast Contrastive Divergence Based Algorithm for Restricted Boltzmann Machine.,2018,Neural Networks,Lin Ning,Randall Pittman,Xipeng Shen,,,,,,,,,,,,,,,,,,,,,,,,,
320,Cost-sensitive multi-label learning with positive and negative label pairwise correlations.,2018,Neural Networks,Guoqiang Wu,Yingjie Tian,Dalian Liu,,,,,,,,,,,,,,,,,,,,,,,,,
321,A video-driven model of response statistics in the primate middle temporal area.,2018,Neural Networks,Omid Rezai,Pinar Boyraz Jentsch,Bryan P. Tripp,,,,,,,,,,,,,,,,,,,,,,,,,
322,An improved stability result for delayed Takagi-Sugeno fuzzy Cohen-Grossberg neural networks.,2018,Neural Networks,Zeynep Orman,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Multiple Mittag-Leffler stability of fractional-order competitive neural networks with Gaussian activation functions.,2018,Neural Networks,Pingping Liu,Xiaobing Nie,Jinling Liang,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,
324,None,2018,Neural Networks,Tharindu Fernando,Simon Denman,Sridha Sridharan,Clinton Fookes,,,,,,,,,,,,,,,,,,,,,,,,
325,Learning in the machine: Recirculation is random backpropagation.,2018,Neural Networks,Pierre Baldi,Peter J. Sadowski,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Echo state networks are universal.,2018,Neural Networks,Lyudmila Grigoryeva,Juan-Pablo Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Estimation theory and Neural Networks revisited: REKF and RSVSF as optimization techniques for Deep-Learning.,2018,Neural Networks,Mahmoud Ismail,Mina Attari,Saeid R. Habibi,Samir Ziada,,,,,,,,,,,,,,,,,,,,,,,,
328,Reachable set estimation for Markovian jump neural networks with time-varying delay.,2018,Neural Networks,Wen-Juan Lin,Yong He,Min Wu,Qingping Liu,,,,,,,,,,,,,,,,,,,,,,,,
329,DGCNN: A convolutional neural network over large-scale labeled graphs.,2018,Neural Networks,Anh Viet Phan,Minh Le Nguyen,Yen Lam Hoang Nguyen,Lam Thu Bui,,,,,,,,,,,,,,,,,,,,,,,,
330,Promoting Further Developments of Neural Networks.,2017,Neural Networks,Kenji Doya,DeLiang Wang,,,,,,,,,,,,,,,,,,,,,,,,,,
331,A modular architecture for transparent computation in recurrent neural networks.,2017,Neural Networks,Giovanni S. Carmantini,Peter beim Graben,Mathieu Desroches,Serafim Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,
332,Recovering low-rank and sparse matrix based on the truncated nuclear norm.,2017,Neural Networks,Feilong Cao,Jiaying Chen,Hailiang Ye,Jianwei Zhao,Zhenghua Zhou,,,,,,,,,,,,,,,,,,,,,,,
333,An online incremental orthogonal component analysis method for dimensionality reduction.,2017,Neural Networks,Tao Zhu,Ye Xu,Furao Shen,Jinxi Zhao,,,,,,,,,,,,,,,,,,,,,,,,
334,Attribute-based Decision Graphs: A framework for multiclass data classification.,2017,Neural Networks,Joo Roberto Bertini Jr.,Maria do Carmo Nicoletti,Liang Zhao,,,,,,,,,,,,,,,,,,,,,,,,,
335,Pinning-controlled synchronization of delayed neural networks with distributed-delay coupling via impulsive control.,2017,Neural Networks,Wangli He,Feng Qian,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
336,Complete stability of delayed recurrent neural networks with Gaussian activation functions.,2017,Neural Networks,Peng Liu,Zhigang Zeng,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,
337,Mittag-Leffler stability of fractional-order neural networks in the presence of generalized piecewise constant arguments.,2017,Neural Networks,Ailong Wu,Ling Liu,Tingwen Huang,Zhigang Zeng,,,,,,,,,,,,,,,,,,,,,,,,
338,Finite-time synchronization of uncertain coupled switched neural networks under asynchronous switching.,2017,Neural Networks,Yuanyuan Wu,Jinde Cao,Qingbo Li,Ahmed Alsaedi,Fuad E. Alsaadi,,,,,,,,,,,,,,,,,,,,,,,
339,Stabilization of metastable dynamical rotating waves in a ring of unidirectionally coupled sigmoidal neurons due to shortcuts.,2017,Neural Networks,Yo Horikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Synchronization of discrete-time neural networks with delays and Markov jump topologies based on tracker information.,2017,Neural Networks,Xinsong Yang,Zhiguo Feng,Jianwen Feng,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,
341,Developmental metaplasticity in neural circuit codes of firing and structure.,2017,Neural Networks,Yoram Baram,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Evaluation of extreme learning machine for classification of individual and combined finger movements using electromyography on amputees and non-amputees.,2017,Neural Networks,Khairul Anam,Adel Al-Jumaily,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Echo State Networks for data-driven downhole pressure estimation in gas-lift oil wells.,2017,Neural Networks,Eric A. Antonelo,Eduardo Camponogara,Bjarne Foss,,,,,,,,,,,,,,,,,,,,,,,,,
344,A limit-cycle self-organizing map architecture for stable arm control.,2017,Neural Networks,Di-Wei Huang,Rodolphe J. Gentili,Garrett E. Katz,James A. Reggia,,,,,,,,,,,,,,,,,,,,,,,,
345,A new switching control for finite-time synchronization of memristor-based recurrent neural networks.,2017,Neural Networks,Jie Gao,Peiyong Zhu,Ahmed Alsaedi,Fuad E. Alsaadi,Tasawar Hayat,,,,,,,,,,,,,,,,,,,,,,,
346,Improved exponential convergence result for generalized neural networks including interval time-varying delayed signals.,2017,Neural Networks,Grienggrai Rajchakit,R. Saravanakumar,Choon Ki Ahn,Hamid Reza Karimi,,,,,,,,,,,,,,,,,,,,,,,,
347,Global cluster synchronization in nonlinearly coupled community networks with heterogeneous coupling delays.,2017,Neural Networks,Jui-Pin Tseng,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Decentralized event-triggered synchronization of uncertain Markovian jumping neutral-type neural networks with mixed delays.,2017,Neural Networks,Sibel Senan,M. Syed Ali,R. Vadivel,Sabri Arik,,,,,,,,,,,,,,,,,,,,,,,,
349,Dissipativity and stability analysis of fractional-order complex-valued neural networks with time delay.,2017,Neural Networks,G. Velmurugan,R. Rakkiyappan,Vembarasan Vaitheeswaran,Jinde Cao,Ahmed Alsaedi,,,,,,,,,,,,,,,,,,,,,,,
350,Robust learning in SpikeProp.,2017,Neural Networks,Sumit Bam Shrestha,Qing Song,,,,,,,,,,,,,,,,,,,,,,,,,,
351,A new hyperbox selection rule and a pruning strategy for the enhanced fuzzy min-max neural network.,2017,Neural Networks,Mohammed Falah Mohammed,Chee Peng Lim,,,,,,,,,,,,,,,,,,,,,,,,,,
352,A balanced motor primitive framework can simultaneously explain motor learning in unimanual and bimanual movements.,2017,Neural Networks,Ken Takiyama,Yutaka Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Adaptive exponential synchronization of complex-valued Cohen-Grossberg neural networks with known and unknown parameters.,2017,Neural Networks,Jin Hu,Chunna Zeng,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"Neurons the decision makers, Part I: The firing function of a single neuron.",2017,Neural Networks,Thomas L. Saaty,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Part 2 - The firings of many neurons and their density; the neural network its connections and field of firings.,2017,Neural Networks,Thomas L. Saaty,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Reaction times in visual search can be explained by a simple model of neural synchronization.,2017,Neural Networks,Yakov B. Kazanovich,Roman Borisyuk,,,,,,,,,,,,,,,,,,,,,,,,,,
357,An empirical model of activity in macaque inferior temporal cortex.,2017,Neural Networks,Salman Khan,Bryan P. Tripp,,,,,,,,,,,,,,,,,,,,,,,,,,
358,On global exponential stability of positive neural networks with time-varying delay.,2017,Neural Networks,Le Van Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Cognitive memory and mapping in a brain-like system for robotic navigation.,2017,Neural Networks,Huajin Tang,Weiwei Huang,Aditya Narayanamoorthy,Rui Yan,,,,,,,,,,,,,,,,,,,,,,,,
360,Towards solving the hard problem of consciousness: The varieties of brain resonances and the conscious experiences that they support.,2017,Neural Networks,Stephen Grossberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,A computational model of conditioning inspired by Drosophila olfactory system.,2017,Neural Networks,Faramarz Faghihi,Ahmed A. Moustafa,Ralf Heinrich,Florentin Wrgtter,,,,,,,,,,,,,,,,,,,,,,,,
362,Fast learning method for convolutional neural networks using extreme learning machine and its application to lane detection.,2017,Neural Networks,Jihun Kim,Jonghong Kim,Gil-Jin Jang,Minho Lee,,,,,,,,,,,,,,,,,,,,,,,,
363,Controller design for global fixed-time synchronization of delayed neural networks with discontinuous activations.,2017,Neural Networks,Leimin Wang,Zhigang Zeng,Junhao Hu,Xiaoping Wang,,,,,,,,,,,,,,,,,,,,,,,,
364,Constructing a meta-tracker using Dropout to imitate the behavior of an arbitrary black-box tracker.,2017,Neural Networks,Kourosh Meshgi,Shin-ichi Maeda,Shigeyuki Oba,Shin Ishii,,,,,,,,,,,,,,,,,,,,,,,,
365,Global exponential stability and dissipativity of generalized neural networks with time-varying delay signals.,2017,Neural Networks,Raman Manivannan,Rajendran Samidurai,Jinde Cao,Ahmed Alsaedi,Fuad E. Alsaadi,,,,,,,,,,,,,,,,,,,,,,,
366,Orthogonal self-guided similarity preserving projection for classification and clustering.,2017,Neural Networks,Xiaozhao Fang,Yong Xu,Xuelong Li,Zhihui Lai,Shaohua Teng,Lunke Fei,,,,,,,,,,,,,,,,,,,,,,
367,Elimination of spiral waves in a locally connected chaotic neural network by a dynamic phase space constraint.,2017,Neural Networks,Yang Li,Makito Oku,Guoguang He,Kazuyuki Aihara,,,,,,,,,,,,,,,,,,,,,,,,
368,Self-Taught convolutional neural networks for short text clustering.,2017,Neural Networks,Jiaming Xu,Bo Xu,Peng Wang,Suncong Zheng,Guanhua Tian,Jun Zhao,,,,,,,,,,,,,,,,,,,,,,
369,Biologically plausible learning in neural networks with modulatory feedback.,2017,Neural Networks,W. Shane Grant,James Tanner,Laurent Itti,,,,,,,,,,,,,,,,,,,,,,,,,
370,Stability analysis of delayed neural networks via a new integral inequality.,2017,Neural Networks,Bin Yang,Juan Wang,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,
371,Spike timing-dependent plasticity induces non-trivial topology in the brain.,2017,Neural Networks,Raoul Borges,Filipe Borges,Ewandson Luiz Lameu,Antonio M. Batista,Kelly C. Iarosz,Iber¨º L. Caldas,Chris G. Antonopoulos,Murilo S. Baptista,,,,,,,,,,,,,,,,,,,,
372,Neural mass models describing possible origin of the excessive beta oscillations correlated with Parkinsonian state.,2017,Neural Networks,Chen Liu,Yulin Zhu,Fei Liu,Jiang Wang,Huiyan Li,Bin Deng,Chris Fietkiewicz,Kenneth A. Loparo,,,,,,,,,,,,,,,,,,,,
373,Multi-view clustering via multi-manifold regularized non-negative matrix factorization.,2017,Neural Networks,Linlin Zong,Xianchao Zhang,Long Zhao,Hong Yu,Qianli Zhao,,,,,,,,,,,,,,,,,,,,,,,
374,Adaptive low-rank subspace learning with online optimization for robust visual tracking.,2017,Neural Networks,Risheng Liu,Di Wang,Yuzhuo Han,Xin Fan,Zhongxuan Luo,,,,,,,,,,,,,,,,,,,,,,,
375,Object class segmentation of RGB-D video using recurrent convolutional neural networks.,2017,Neural Networks,Mircea Serban Pavel,Hannes Schulz,Sven Behnke,,,,,,,,,,,,,,,,,,,,,,,,,
376,A perturbative approach for enhancing the performance of time series forecasting.,2017,Neural Networks,Paulo S. G. de Mattos Neto,Tiago A. E. Ferreira,Aranildo R. Lima,Germano C. Vasconcelos,George D. C. Cavalcanti,,,,,,,,,,,,,,,,,,,,,,,
377,Global dissipativity of memristor-based neutral type inertial neural networks.,2017,Neural Networks,Zhengwen Tu,Jinde Cao,Ahmed Alsaedi,Fuad E. Alsaadi,,,,,,,,,,,,,,,,,,,,,,,,
378,A weighted information criterion for multiple minor components and its adaptive extraction algorithms.,2017,Neural Networks,Yingbin Gao,Xiangyu Kong,Huihui Zhang,Li'an Hou,,,,,,,,,,,,,,,,,,,,,,,,
379,A new neural network model for solving random interval linear programming problems.,2017,Neural Networks,Ziba Arjmandzadeh,Mohammadreza Safi,Alireza Nazemi,,,,,,,,,,,,,,,,,,,,,,,,,
380,Fractional-order gradient descent learning of BP neural networks with Caputo derivative.,2017,Neural Networks,Jian Wang,Yanqing Wen,Yida Gou,Zhenyun Ye,Hua Chen,,,,,,,,,,,,,,,,,,,,,,,
381,Perceptual category learning and visual processing: An exercise in computational cognitive neuroscience.,2017,Neural Networks,George Cantwell,Maximilian Riesenhuber,Jessica L. Roeder,F. Gregory Ashby,,,,,,,,,,,,,,,,,,,,,,,,
382,Dynamics of complex-valued fractional-order neural networks.,2017,Neural Networks,Eva Kaslik,Ileana Rodica Radulescu,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Stability and instability of a neuron network with excitatory and inhibitory small-world connections.,2017,Neural Networks,Dongyuan Yu,Xu Xu,Jing Zhou,Eric Li,,,,,,,,,,,,,,,,,,,,,,,,
384,None,2017,Neural Networks,Nan Hou,Hongli Dong,Zidong Wang,Weijian Ren,Fuad E. Alsaadi,,,,,,,,,,,,,,,,,,,,,,,
385,Fixed-time stability of dynamical systems and fixed-time synchronization of coupled discontinuous neural networks.,2017,Neural Networks,Cheng Hu,Juan Yu,Zhanheng Chen,Haijun Jiang,Tingwen Huang,,,,,,,,,,,,,,,,,,,,,,,
386,Two-stage sparse coding of region covariance via Log-Euclidean kernels to detect saliency.,2017,Neural Networks,Ying-Ying Zhang,Cai Yang,Ping Zhang,,,,,,,,,,,,,,,,,,,,,,,,,
387,Global dissipativity analysis for delayed quaternion-valued neural networks.,2017,Neural Networks,Zhengwen Tu,Jinde Cao,Ahmed Alsaedi,Tasawar Hayat,,,,,,,,,,,,,,,,,,,,,,,,
388,Synchronised firing patterns in a random network of adaptive exponential integrate-and-fire neuron model.,2017,Neural Networks,Fernando S. Borges,Paulo R. Protachevicz,Ewandson Luiz Lameu,R. C. Bonetti,Kelly C. Iarosz,Iber¨º L. Caldas,Murilo S. Baptista,Antonio M. Batista,,,,,,,,,,,,,,,,,,,,
389,Forecasting stochastic neural network based on financial empirical mode decomposition.,2017,Neural Networks,Jie Wang,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,,
390,A time-delay neural network for solving time-dependent shortest path problem.,2017,Neural Networks,Wei Huang,Chunwang Yan,Jinsong Wang,Wei Wang,,,,,,,,,,,,,,,,,,,,,,,,
391,Extending the Stabilized Supralinear Network model for binocular image processing.,2017,Neural Networks,Ben Selby,Bryan P. Tripp,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Robust fixed-time synchronization for uncertain complex-valued neural networks with discontinuous activation functions.,2017,Neural Networks,Xiaoshuai Ding,Jinde Cao,Ahmed Alsaedi,Fuad E. Alsaadi,Tasawar Hayat,,,,,,,,,,,,,,,,,,,,,,,
393,Collective mutual information maximization to unify passive and positive approaches for improving interpretation and generalization.,2017,Neural Networks,Ryotaro Kamimura,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Persistent irregular activity is a result of rebound and coincident detection mechanisms: A computational study.,2017,Neural Networks,Mustafa Zeki,Ahmed A. Moustafa,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Representation learning via Dual-Autoencoder for recommendation.,2017,Neural Networks,Fuzhen Zhuang,Zhiqiang Zhang,Mingda Qian,Chuan Shi,Xing Xie,Qing He,,,,,,,,,,,,,,,,,,,,,,
396,A bag-of-paths framework for network data analysis.,2017,Neural Networks,Kevin Franoisse,Ilkka Kivimki,Amin Mantrach,Fabrice Rossi,Marco Saerens,,,,,,,,,,,,,,,,,,,,,,,
397,Lagrange ¦Á-exponential stability and ¦Á-exponential convergence for fractional-order complex-valued neural networks.,2017,Neural Networks,Jigui Jian,Peng Wan,,,,,,,,,,,,,,,,,,,,,,,,,,
398,None,2017,Neural Networks,Emel Arslan,R. Vadivel,M. Syed Ali,Sabri Arik,,,,,,,,,,,,,,,,,,,,,,,,
399,Recursive least mean p-power Extreme Learning Machine.,2017,Neural Networks,Jing Yang,Feng Ye,Hai-Jun Rong,Badong Chen,,,,,,,,,,,,,,,,,,,,,,,,
400,Probabilistic lower bounds for approximation by shallow perceptron networks.,2017,Neural Networks,Vera Kurkov¨¢,Marcello Sanguineti,,,,,,,,,,,,,,,,,,,,,,,,,,
401,A framework for parallel and distributed training of neural networks.,2017,Neural Networks,Simone Scardapane,Paolo Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Robust stability analysis of quaternion-valued neural networks with time delays and parameter uncertainties.,2017,Neural Networks,Xiaofeng Chen,Zhongshan Li,Qiankun Song,Jin Hu,Yuanshun Tan,,,,,,,,,,,,,,,,,,,,,,,
403,Spatiotemporal signal classification via principal components of reservoir states.,2017,Neural Networks,Ashley Prater,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"Hopfield networks as a model of prototype-based category learning: A method to distinguish trained, spurious, and prototypical attractors.",2017,Neural Networks,Chris Gorman,Anthony V. Robins,Alistair Knott,,,,,,,,,,,,,,,,,,,,,,,,,
405,A universal multilingual weightless neural network tagger via quantitative linguistics.,2017,Neural Networks,Hugo C. C. Carneiro,Carlos Eduardo Pedreira,Felipe M. G. Frana,Priscila M. V. Lima,,,,,,,,,,,,,,,,,,,,,,,,
406,Advances in Cognitive Engineering Using Neural Networks.,2017,Neural Networks,Minho Lee,Steven L. Bressler,Robert Kozma,,,,,,,,,,,,,,,,,,,,,,,,,
407,How can a recurrent neurodynamic predictive coding model cope with fluctuation in temporal patterns? Robotic experiments on imitative interaction.,2017,Neural Networks,Ahmadreza Ahmadi,Jun Tani,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Dual-memory neural networks for modeling cognitive activities of humans via wearable sensors.,2017,Neural Networks,Sang-Woo Lee,Chung-yeon Lee,Dong-Hyun Kwak,Jung-Woo Ha,Jeonghee Kim,Byoung-Tak Zhang,,,,,,,,,,,,,,,,,,,,,,
409,Understanding human intention by connecting perception and action learning in artificial agents.,2017,Neural Networks,Sangwook Kim,Zhibin Yu,Minho Lee,,,,,,,,,,,,,,,,,,,,,,,,,
410,Application of structured support vector machine backpropagation to a convolutional neural network for human pose estimation.,2017,Neural Networks,Peerajak Witoonchart,Prabhas Chongstitvatana,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Reprint of "Two-stage sparse coding of region covariance via Log-Euclidean kernels to detect saliency".,2017,Neural Networks,Ying-Ying Zhang,Cai Yang,Ping Zhang,,,,,,,,,,,,,,,,,,,,,,,,,
412,Evaluating deep learning architectures for Speech Emotion Recognition.,2017,Neural Networks,Haytham M. Fayek,Margaret Lech,Lawrence Cavedon,,,,,,,,,,,,,,,,,,,,,,,,,
413,Weighted spatial based geometric scheme as an efficient algorithm for analyzing single-trial EEGS to improve cue-based BCI classification.,2017,Neural Networks,Fatemeh Alimardani,Reza Boostani,Benjamin Blankertz,,,,,,,,,,,,,,,,,,,,,,,,,
414,Prediction of advertisement preference by fusing EEG response and sentiment analysis.,2017,Neural Networks,Himaanshu Gauba,Pradeep Kumar,Partha Pratim Roy,Priyanka Singh,Debi Prosad Dogra,Balasubramanian Raman,,,,,,,,,,,,,,,,,,,,,,
415,A Hypergraph and Arithmetic Residue-based Probabilistic Neural Network for classification in Intrusion Detection Systems.,2017,Neural Networks,M. R. Gauthama Raman,Nivethitha Somu,Kirthivasan Kannan,V. S. Shankar Sriram,,,,,,,,,,,,,,,,,,,,,,,,
416,A new method for quantifying the performance of EEG blind source separation algorithms by referencing a simultaneously recorded ECoG signal.,2017,Neural Networks,Naoya Oosugi,Keiichi Kitajo,Naomi Hasegawa,Yasuo Nagasaka,Kazuo Okanoya,Naotaka Fujii,,,,,,,,,,,,,,,,,,,,,,
417,An online supervised learning method based on gradient descent for spiking neurons.,2017,Neural Networks,Yan Xu,Jing Yang,Shuiming Zhong,,,,,,,,,,,,,,,,,,,,,,,,,
